respID,Response,Std,DupeCount,OrigCount,OG99,OrigSum,OG99Sum,FlexCat,FlexCount,FlexSum,ShiftCount,ShiftSum,StartingRow,CaseOrder,RespSec,ReadSec,N,M,count,MAUI,pct_giving,UI95
40090435,Cheese smelling,cheese smelling,1,1,1,3,3,icon,1,3,1,2,3083,2,19.379,7.844,928,294,1,0.949633183,0.001131222,1
40090435,furry ones,furry ones,1,1,1,3,3,attribute,1,3,1,2,3083,3,22.983,7.844,928,294,1,0.949633183,0.001131222,1
52063756,Small,small,42,1,0,7,4,attribute,1,3,0,2,3086,1,7.278,9.829,928,294,40,0.378103837,0.045248869,1
52063756,Silver,silver,31,1,0,7,4,attribute,0,3,0,2,3086,2,8.532,9.829,928,294,31,0.455276524,0.035067873,1
52063756,Light,light,7,1,1,7,4,attribute,0,3,0,2,3086,3,9.749,9.829,928,294,7,0.750141084,0.007918552,1
52063756,Curved,curved,5,1,1,7,4,attribute,0,3,0,2,3086,4,12.42,9.829,928,294,5,0.797968397,0.005656109,1
52063756,Convenient,convenient,4,1,1,7,4,icon,1,3,1,2,3086,5,20.126,9.829,928,294,4,0.819130926,0.004524887,1
52063756,S-shaped,s shape,3,1,1,7,4,bend,1,3,1,2,3086,6,24.578,9.829,928,294,3,0.842832957,0.003393665,1
52063756,Bendable,bend,39,1,0,7,4,bend,0,3,0,2,3086,7,31.046,9.829,928,294,38,0.405756208,0.042986425,1
68469803,hold paper together,hold paper together,294,0,0,6,5,bind,1,4,1,6,3093,1,4.896,1.955,928,294,283,0.039926637,0.320135747,0
68469803,bend into figure,figure,1,1,1,6,5,icon,1,4,1,6,3093,2,10.761,1.955,928,294,1,0.949633183,0.001131222,1
68469803,use to hold up calendar on hook,hook for calendar,1,1,1,6,5,bind,0,4,1,6,3093,3,18.434,1.955,928,294,1,0.949633183,0.001131222,1
68469803,make loop to hold picture,picture hanger,15,1,0,6,5,bend,1,4,1,6,3093,4,33.611,1.955,928,294,15,0.624576749,0.016968326,1
68469803,make into a swing set,swing set,1,1,1,6,5,bend,0,4,0,6,3093,5,46.24,1.955,928,294,1,0.949633183,0.001131222,1
68469803,trade up to buy a house,red paperclip,5,1,1,6,5,icon,0,4,1,6,3093,6,50.287,1.955,928,294,5,0.797968397,0.005656109,1
68469803,bend into a ring,rings,2,1,1,6,5,link,1,4,1,6,3093,7,59.37,1.955,928,294,2,0.878668172,0.002262443,1
32695087,thing to gold paper together,hold paper together,294,0,0,2,0,bind,1,3,1,3,3100,1,167.183,9.82,928,294,283,0.039926637,0.320135747,0
32695087,office supplies,office supply,33,1,0,2,0,location,1,3,1,3,3100,2,177.552,9.82,928,294,30,0.468115124,0.033936652,1
32695087,ornament hanger,hang ornament,18,1,0,2,0,bend,1,3,1,3,3100,3,227.16,9.82,928,294,18,0.594808126,0.020361991,1
77293635,Bind papers,bind,18,1,0,9,5,bind,1,5,1,7,3103,1,9.924,6.688,928,294,17,0.604683973,0.019230769,1
77293635,non permanent,nonpermanent,1,1,1,9,5,icon,1,5,1,7,3103,2,13.38,6.688,928,294,1,0.949633183,0.001131222,1
77293635,old school,old school,2,1,1,9,5,icon,0,5,0,7,3103,3,17.228,6.688,928,294,2,0.878668172,0.002262443,1
77293635,fun to play with,play,4,1,1,9,5,icon,0,5,0,7,3103,4,22.716,6.688,928,294,4,0.819130926,0.004524887,1
77293635,necklace,necklace,41,1,0,9,5,link,1,5,1,7,3103,5,25.22,6.688,928,294,39,0.394892777,0.044117647,1
77293635,magnetic,magnet,13,1,0,9,5,attribute,1,5,1,7,3103,6,29.451,6.688,928,294,13,0.656179458,0.014705882,1
77293635,office,office,51,0,0,9,5,location,1,5,1,7,3103,7,32.628,6.688,928,294,45,0.342268623,0.050904977,0
77293635,work,work,21,1,0,9,5,location,0,5,0,7,3103,8,33.212,6.688,928,294,21,0.567155756,0.023755656,1
77293635,reports,report,7,1,1,9,5,bind,0,5,1,7,3103,9,34.596,6.688,928,294,7,0.750141084,0.007918552,1
77293635,box full,box,6,1,1,9,5,location,0,5,1,7,3103,10,44.5,6.688,928,294,5,0.797968397,0.005656109,1
39201537,cleaning ears,ear cleaner,12,1,0,2,0,tip,1,1,1,1,3113,1,3.935,4.483,928,294,12,0.672121896,0.013574661,1
39201537,nail filing,clean fingernail,42,1,0,2,0,tip,0,1,0,1,3113,2,10.388,4.483,928,294,40,0.378103837,0.045248869,1
83616780,Keeping papers together,hold paper together,294,0,0,3,1,bind,1,3,1,3,3115,1,6.176,6.261,928,294,283,0.039926637,0.320135747,0
83616780,Picking a lock,lock picker,186,0,0,3,1,tip,1,3,1,3,3115,2,12.31,6.261,928,294,178,0.10496614,0.201357466,0
83616780,Poking a hole,poke a hole in something,25,1,0,3,1,tip,0,3,0,3,3115,3,16.348,6.261,928,294,25,0.522291196,0.028280543,1
83616780,Self-Defense,self defense,2,1,1,3,1,tip,0,3,0,3,3115,4,21.859,6.261,928,294,1,0.949633183,0.001131222,1
83616780,Arts & Crafts,arts crafts,39,1,0,3,1,bend,1,3,1,3,3115,5,31.105,6.261,928,294,35,0.436653499,0.03959276,1
57151521,Papers,paper s ,173,0,0,1,0,bind,1,1,1,1,3120,1,9.346,10.639,928,294,167,0.153639955,0.188914027,0
57151521,files,files,15,1,0,1,0,bind,0,1,0,1,3120,2,27.577,10.639,928,294,14,0.641083521,0.015837104,1
81012350,hold papers together,hold paper together,294,0,0,0,0,bind,1,1,0,0,3122,1,NA,5.133,928,294,283,0.039926637,0.320135747,0
70525070,CLIP PAPER,clip paper,27,1,0,1,0,bind,1,1,0,0,3123,1,6.999,20.412,928,294,26,0.511568849,0.029411765,1
85925584,neat,neat,3,1,1,4,2,attribute,1,4,1,4,3124,1,4.755,1.755,928,294,3,0.842832957,0.003393665,1
85925584,clean,clean,8,1,1,4,2,tip,1,4,1,4,3124,2,5.858,1.755,928,294,8,0.7251693,0.009049774,1
85925584,organized,organize,89,0,0,4,2,bind,1,4,1,4,3124,3,7.826,1.755,928,294,85,0.226721219,0.096153846,0
85925584,research papers together,hold paper together,294,0,0,4,2,bind,0,4,0,4,3124,4,16.682,1.755,928,294,283,0.039926637,0.320135747,0
85925584,bookmarks,bookmark,43,1,0,4,2,bind,0,4,0,4,3124,5,28.816,1.755,928,294,42,0.360891648,0.047511312,1
85925584,hangers,hanger,13,1,0,4,2,bend,1,4,1,4,3124,6,37.079,1.755,928,294,12,0.672121896,0.013574661,1
25044406,Clippy,microsoft,29,1,0,2,1,icon,1,3,1,3,3130,1,2.346,2.384,928,294,28,0.488713318,0.031674208,1
25044406,like it better than stapling,staple,49,0,0,2,1,bend,1,3,1,3,3130,2,9.055,2.384,928,294,49,0.315744921,0.055429864,0
25044406,use it frequently,use a lot,2,1,1,2,1,attribute,1,3,1,3,3130,3,14.327,2.384,928,294,1,0.949633183,0.001131222,1
95449643,school,school,15,1,0,4,2,location,1,2,1,2,3133,1,NA,14.286,928,294,15,0.624576749,0.016968326,1
95449643,paper,paper s ,173,0,0,4,2,bind,1,2,1,2,3133,2,NA,14.286,928,294,167,0.153639955,0.188914027,0
95449643,coupons,coupons,2,1,1,4,2,bind,0,2,0,2,3133,3,NA,14.286,928,294,2,0.878668172,0.002262443,1
95449643,homework,homework,3,1,1,4,2,bind,0,2,0,2,3133,4,NA,14.286,928,294,3,0.842832957,0.003393665,1
95449643,files,files,15,1,0,4,2,bind,0,2,0,2,3133,5,NA,14.286,928,294,14,0.641083521,0.015837104,1
89977939,organization,organize,89,0,0,1,1,bind,1,2,0,1,3138,1,23.203,17.211,928,294,85,0.226721219,0.096153846,0
89977939,lockpick,lock picker,186,0,0,1,1,tip,1,2,1,1,3138,2,106.139,17.211,928,294,178,0.10496614,0.201357466,0
89977939,sewing,sewing,2,1,1,1,1,tip,0,2,0,1,3138,3,128.362,17.211,928,294,2,0.878668172,0.002262443,1
99925359,key chain,keyring,17,1,0,3,0,bend,1,3,1,4,3141,1,4.685,1.722,928,294,15,0.624576749,0.016968326,1
99925359,chip clip,chip clip,15,1,0,3,0,bind,1,3,1,4,3141,2,8.518,1.722,928,294,14,0.641083521,0.015837104,1
99925359,router reseter,press reset button,57,0,0,3,0,tip,1,3,1,4,3141,3,15.316,1.722,928,294,53,0.294441309,0.059954751,0
99925359,desk art,arts crafts,39,1,0,3,0,bend,0,3,1,4,3141,4,19.443,1.722,928,294,35,0.436653499,0.03959276,1
73786744,holds papers,hold paper together,294,0,0,0,0,bind,1,2,1,2,3145,1,5.263,4.261,928,294,283,0.039926637,0.320135747,0
73786744,metal,metal,145,0,0,0,0,attribute,1,2,1,2,3145,2,8.174,4.261,928,294,133,0.195965011,0.150452489,0
86402886,hanger,hanger,13,1,0,2,1,bend,1,3,1,3,3147,1,7.176,4.029,928,294,12,0.672121896,0.013574661,1
86402886,weight,weight,3,1,1,2,1,attribute,1,3,1,3,3147,2,12.216,4.029,928,294,3,0.842832957,0.003393665,1
86402886,toothpick,toothpick,58,0,0,2,1,tip,1,3,1,3,3147,3,17.499,4.029,928,294,56,0.279063205,0.063348416,0
49285059,arranging papers,hold paper together,294,0,0,0,0,bind,1,1,1,1,3150,1,29.378,7.766,928,294,283,0.039926637,0.320135747,0
55295363,organized,organize,89,0,0,4,3,bind,1,4,0,5,3151,1,4.651,4.539,928,294,85,0.226721219,0.096153846,0
55295363,school,school,15,1,0,4,3,location,1,4,1,5,3151,2,9.839,4.539,928,294,15,0.624576749,0.016968326,1
55295363,supplies,supplies,9,1,1,4,3,attribute,1,4,1,5,3151,3,12.7,4.539,928,294,8,0.7251693,0.009049774,1
55295363,papers,paper s ,173,0,0,4,3,bind,0,4,1,5,3151,4,17.589,4.539,928,294,167,0.153639955,0.188914027,0
55295363,teacher,teacher,7,1,1,4,3,location,0,4,1,5,3151,5,26.942,4.539,928,294,7,0.750141084,0.007918552,1
55295363,office,office,51,0,0,4,3,location,0,4,0,5,3151,6,29.712,4.539,928,294,45,0.342268623,0.050904977,0
55295363,helpful,helpful,7,1,1,4,3,icon,1,4,1,5,3151,7,32.208,4.539,928,294,6,0.775112867,0.00678733,1
78072732,hold paper together,hold paper together,294,0,0,1,0,bind,1,2,1,2,3158,1,8.162,3.981,928,294,283,0.039926637,0.320135747,0
78072732,pick a lock,lock picker,186,0,0,1,0,tip,1,2,1,2,3158,2,18.53,3.981,928,294,178,0.10496614,0.201357466,0
78072732,a pokey tool,poker,26,1,0,1,0,tip,0,2,0,2,3158,3,39.139,3.981,928,294,25,0.522291196,0.028280543,1
56213356,escape from handcuffs,escape handcuffs,1,1,1,10,4,tip,1,6,0,9,3161,1,8.957,2.33,928,294,1,0.949633183,0.001131222,1
56213356,attach things together,attach,20,1,0,10,4,bind,1,6,1,9,3161,2,23.252,2.33,928,294,20,0.578724605,0.022624434,1
56213356,toy for child,toy,10,1,0,10,4,icon,1,6,1,9,3161,3,27.892,2.33,928,294,7,0.750141084,0.007918552,1
56213356,makeshift wire,wire,23,1,0,10,4,bend,1,6,1,9,3161,4,41.901,2.33,928,294,22,0.551918736,0.024886878,1
56213356,lock pick,lock picker,186,0,0,10,4,tip,0,6,1,9,3161,5,48.144,2.33,928,294,178,0.10496614,0.201357466,0
56213356,bracelet,bracelet,8,1,1,10,4,bend,0,6,1,9,3161,6,55.87,2.33,928,294,8,0.7251693,0.009049774,1
56213356,earring,earring,62,0,0,10,4,bend,0,6,0,9,3161,7,59.966,2.33,928,294,57,0.263120767,0.064479638,0
56213356,nosering,nose ring,2,1,1,10,4,bend,0,6,0,9,3161,8,63.27,2.33,928,294,2,0.878668172,0.002262443,1
56213356,prison tatoo device,tattoo,4,1,1,10,4,tip,0,6,1,9,3161,9,77.613,2.33,928,294,4,0.819130926,0.004524887,1
56213356,lean out small crevices,clean crevice,21,1,0,10,4,tip,0,6,0,9,3161,10,91.892,2.33,928,294,21,0.567155756,0.023755656,1
56213356,magnetic,magnet,13,1,0,10,4,attribute,1,6,1,9,3161,11,96.204,2.33,928,294,13,0.656179458,0.014705882,1
56213356,tie together to make longer,chain,62,0,0,10,4,link,1,6,1,9,3161,12,106.495,2.33,928,294,58,0.246896163,0.06561086,0
56213356,reach hard ot get spots,retrieve from small space,14,1,0,10,4,tip,0,6,1,9,3161,13,125.411,2.33,928,294,12,0.672121896,0.013574661,1
85632875,gun repair,gun repair,1,1,1,3,1,tip,1,2,0,1,3174,1,6.054,2.746,928,294,1,0.949633183,0.001131222,1
85632875,lock picking,lock picker,186,0,0,3,1,tip,0,2,0,1,3174,2,8.902,2.746,928,294,178,0.10496614,0.201357466,0
85632875,tooth pick,toothpick,58,0,0,3,1,tip,0,2,0,1,3174,3,15.936,2.746,928,294,56,0.279063205,0.063348416,0
85632875,poker thingi,poker,26,1,0,3,1,tip,0,2,0,1,3174,4,34.279,2.746,928,294,25,0.522291196,0.028280543,1
85632875,fishing hook,fishhook,11,1,0,3,1,bend,1,2,1,1,3174,5,36.34,2.746,928,294,11,0.686653499,0.012443439,1
94087418,Holder,holder,22,1,0,1,0,bend,1,1,0,0,3179,1,20.443,11.14,928,294,20,0.578724605,0.022624434,1
86839791,ejecting cs,eject disk sim tray,28,1,0,4,2,tip,1,3,1,4,3180,1,11.584,2.896,928,294,27,0.500282167,0.030542986,1
86839791,poking people,poker,26,1,0,4,2,tip,0,3,0,4,3180,2,NA,2.896,928,294,25,0.522291196,0.028280543,1
86839791,holding bags closed,close bags,7,1,1,4,2,bind,1,3,1,4,3180,3,22.103,2.896,928,294,7,0.750141084,0.007918552,1
86839791,measuring,measuring,1,1,1,4,2,icon,1,3,1,4,3180,4,41.554,2.896,928,294,1,0.949633183,0.001131222,1
86839791,as a toothpick,toothpick,58,0,0,4,2,tip,0,3,1,4,3180,5,47.123,2.896,928,294,56,0.279063205,0.063348416,0
48785153,unlocking door.,lock picker,186,0,0,1,0,tip,1,1,0,0,3185,1,8.731,1.343,928,294,178,0.10496614,0.201357466,0
48785153,opening the sim door on my phone,eject disk sim tray,28,1,0,1,0,tip,0,1,0,0,3185,2,20.254,1.343,928,294,27,0.500282167,0.030542986,1
51247000,business,business,5,1,1,7,5,location,1,5,1,6,3187,1,5.853,17.769,928,294,5,0.797968397,0.005656109,1
51247000,office,office,51,0,0,7,5,location,0,5,0,6,3187,2,7.429,17.769,928,294,45,0.342268623,0.050904977,0
51247000,paper,paper s ,173,0,0,7,5,bind,1,5,1,6,3187,3,8.725,17.769,928,294,167,0.153639955,0.188914027,0
51247000,stack,stack,12,1,0,7,5,bind,0,5,0,6,3187,4,11.173,17.769,928,294,11,0.686653499,0.012443439,1
51247000,order,order,6,1,1,7,5,bind,0,5,0,6,3187,5,12.661,17.769,928,294,6,0.775112867,0.00678733,1
51247000,organized,organize,89,0,0,7,5,bind,0,5,0,6,3187,6,19.134,17.769,928,294,85,0.226721219,0.096153846,0
51247000,desk,desk,14,1,0,7,5,location,0,5,1,6,3187,7,20.726,17.769,928,294,14,0.641083521,0.015837104,1
51247000,metal,metal,145,0,0,7,5,attribute,1,5,1,6,3187,8,29.319,17.769,928,294,133,0.195965011,0.150452489,0
51247000,loop,loop,1,1,1,7,5,attribute,0,5,0,6,3187,9,30.399,17.769,928,294,1,0.949633183,0.001131222,1
51247000,writing,writing,2,1,1,7,5,icon,1,5,1,6,3187,10,33.551,17.769,928,294,2,0.878668172,0.002262443,1
51247000,clean,clean,8,1,1,7,5,tip,1,5,1,6,3187,11,44.196,17.769,928,294,8,0.7251693,0.009049774,1
62681291,An s,s shape,3,1,1,1,1,bend,1,1,1,1,3198,1,7.078,5.72,928,294,3,0.842832957,0.003393665,1
11010546,lock pick,lock picker,186,0,0,7,4,tip,1,3,1,5,3199,1,5.362,1.531,928,294,178,0.10496614,0.201357466,0
11010546,nail pick,clean fingernail,42,1,0,7,4,tip,0,3,0,5,3199,2,12.26,1.531,928,294,40,0.378103837,0.045248869,1
11010546,fidget toy,fidgeting,6,1,1,7,4,icon,1,3,1,5,3199,3,21.295,1.531,928,294,5,0.797968397,0.005656109,1
11010546,scraper,scraper,14,1,0,7,4,tip,0,3,1,5,3199,4,27.439,1.531,928,294,13,0.656179458,0.014705882,1
11010546,cord holder,cord holder,9,1,1,7,4,bind,1,3,1,5,3199,5,31.681,1.531,928,294,8,0.7251693,0.009049774,1
11010546,chip clip,chip clip,15,1,0,7,4,bind,0,3,0,5,3199,6,47.652,1.531,928,294,14,0.641083521,0.015837104,1
11010546,grout scraper,clean grout,6,1,1,7,4,tip,0,3,1,5,3199,7,56.596,1.531,928,294,6,0.775112867,0.00678733,1
11010546,carving tool,carver,1,1,1,7,4,tip,0,3,0,5,3199,8,66.419,1.531,928,294,1,0.949633183,0.001131222,1
87145597,metal,metal,145,0,0,3,0,attribute,1,2,1,2,3207,1,2.051,11.284,928,294,133,0.195965011,0.150452489,0
87145597,colored,colors,46,1,0,3,0,attribute,0,2,0,2,3207,2,4,11.284,928,294,45,0.342268623,0.050904977,0
87145597,silver,silver,31,1,0,3,0,attribute,0,2,0,2,3207,3,5.537,11.284,928,294,31,0.455276524,0.035067873,1
87145597,cheap,cheap,12,1,0,3,0,attribute,0,2,0,2,3207,4,10.113,11.284,928,294,11,0.686653499,0.012443439,1
87145597,linked,chain,62,0,0,3,0,link,1,2,1,2,3207,5,20.296,11.284,928,294,58,0.246896163,0.06561086,0
10856261,binding,binding,9,1,1,8,4,bind,1,6,1,6,3212,1,8.071,4.219,928,294,9,0.706123025,0.010180995,1
10856261,use in art,arts crafts,39,1,0,8,4,bend,1,6,1,6,3212,2,13.979,4.219,928,294,35,0.436653499,0.03959276,1
10856261,use as weapon at school,weapon,32,1,0,8,4,tip,1,6,1,6,3212,3,24.465,4.219,928,294,29,0.480671558,0.03280543,1
10856261,millions,millions,1,1,1,8,4,icon,1,6,1,6,3212,4,32.253,4.219,928,294,1,0.949633183,0.001131222,1
10856261,silver,silver,31,1,0,8,4,attribute,1,6,1,6,3212,5,39.369,4.219,928,294,31,0.455276524,0.035067873,1
10856261,fancy ones,fancy ones,1,1,1,8,4,attribute,0,6,0,6,3212,6,44.685,4.219,928,294,1,0.949633183,0.001131222,1
10856261,color coded,colors,46,1,0,8,4,attribute,0,6,0,6,3212,7,48.894,4.219,928,294,45,0.342268623,0.050904977,0
10856261,never can find one when you need one,hard to find,4,1,1,8,4,location,1,6,1,6,3212,8,75.249,4.219,928,294,4,0.819130926,0.004524887,1
24802850,Paperclip;,paperclip,33,1,0,1,0,bind,1,1,1,1,3220,1,16.629,14.106,928,294,33,0.446247178,0.037330317,1
10966863,Hold papers together,hold paper together,294,0,0,1,0,bind,1,3,0,2,3221,1,8.447,26.487,928,294,283,0.039926637,0.320135747,0
10966863,Can replace a lost button in a pinch,button,16,1,0,1,0,bend,1,3,1,2,3221,2,25.685,26.487,928,294,15,0.624576749,0.016968326,1
10966863,Pick a lock,lock picker,186,0,0,1,0,tip,1,3,1,2,3221,3,34.455,26.487,928,294,178,0.10496614,0.201357466,0
36268477,paper holder,hold paper together,294,0,0,0,0,bind,1,1,1,1,3224,1,3.868,11.131,928,294,283,0.039926637,0.320135747,0
53004976,lock picking device,lock picker,186,0,0,6,3,tip,1,3,1,6,3225,1,23.496,3.107,928,294,178,0.10496614,0.201357466,0
53004976,hair clip,hair tie,39,1,0,6,3,bind,1,3,1,6,3225,2,31.464,3.107,928,294,37,0.416337472,0.041855204,1
53004976,temporary belt clip,belt clip,2,1,1,6,3,bind,0,3,0,6,3225,3,37.672,3.107,928,294,2,0.878668172,0.002262443,1
53004976,cat tickling device,cat tickler,1,1,1,6,3,tip,0,3,1,6,3225,4,50.264,3.107,928,294,1,0.949633183,0.001131222,1
53004976,bookmark,bookmark,43,1,0,6,3,bind,0,3,1,6,3225,5,59.712,3.107,928,294,42,0.360891648,0.047511312,1
53004976,computer device unlocker,eject disk sim tray,28,1,0,6,3,tip,0,3,1,6,3225,6,78.287,3.107,928,294,27,0.500282167,0.030542986,1
53004976,thief detection and deterrent device,theft detection and deterrent,1,1,1,6,3,icon,1,3,1,6,3225,7,100.024,3.107,928,294,1,0.949633183,0.001131222,1
73270347,Holding papers,hold paper together,294,0,0,0,0,bind,1,2,1,2,3232,1,6.664,3.533,928,294,283,0.039926637,0.320135747,0
73270347,pushing reset button,press reset button,57,0,0,0,0,tip,1,2,1,2,3232,2,16.41,3.533,928,294,53,0.294441309,0.059954751,0
73270347,opening lock,lock picker,186,0,0,0,0,tip,0,2,0,2,3232,3,23.097,3.533,928,294,178,0.10496614,0.201357466,0
46419345,a hook,hook,21,1,0,3,0,bend,1,2,1,2,3235,1,19.233,4.15,928,294,19,0.587048533,0.021493213,1
46419345,chip-clip,chip clip,15,1,0,3,0,bind,1,2,1,2,3235,2,25.233,4.15,928,294,14,0.641083521,0.015837104,1
46419345,a clothing fastener,fastener,32,1,0,3,0,bind,0,2,0,2,3235,3,53.936,4.15,928,294,30,0.468115124,0.033936652,1
40408823,paper,paper s ,173,0,0,0,0,bind,1,2,0,1,3238,1,4.202,3.473,928,294,167,0.153639955,0.188914027,0
40408823,staples,staple,49,0,0,0,0,bend,1,2,1,1,3238,2,8.958,3.473,928,294,49,0.315744921,0.055429864,0
55412878,lockpick,lock picker,186,0,0,6,4,tip,1,7,1,8,3240,1,32.991,3.826,928,294,178,0.10496614,0.201357466,0
55412878,conductor,conductor,5,1,1,6,4,attribute,1,7,1,8,3240,2,50.116,3.826,928,294,5,0.797968397,0.005656109,1
55412878,light,light,7,1,1,6,4,attribute,0,7,0,8,3240,3,51.698,3.826,928,294,7,0.750141084,0.007918552,1
55412878,packet of paper,packets,6,1,1,6,4,bind,1,7,1,8,3240,4,60.381,3.826,928,294,6,0.775112867,0.00678733,1
55412878,chain,chain,62,0,0,6,4,link,1,7,1,8,3240,5,67.399,3.826,928,294,58,0.246896163,0.06561086,0
55412878,office,office,51,0,0,6,4,location,1,7,1,8,3240,6,69.381,3.826,928,294,45,0.342268623,0.050904977,0
55412878,steel,steel,7,1,1,6,4,attribute,0,7,1,8,3240,7,79.572,3.826,928,294,7,0.750141084,0.007918552,1
55412878,colorful,colors,46,1,0,6,4,attribute,0,7,0,8,3240,8,81.492,3.826,928,294,45,0.342268623,0.050904977,0
55412878,staple,staple,49,0,0,6,4,bend,1,7,1,8,3240,9,99.615,3.826,928,294,49,0.315744921,0.055429864,0
55412878,microsoft office mascot,microsoft,29,1,0,6,4,icon,1,7,1,8,3240,10,129.431,3.826,928,294,28,0.488713318,0.031674208,1
26048904,keep together,together,54,0,0,1,0,bind,1,3,1,4,3250,1,7.493,2.068,928,294,49,0.315744921,0.055429864,0
26048904,metal,metal,145,0,0,1,0,attribute,1,3,1,4,3250,2,12.208,2.068,928,294,133,0.195965011,0.150452489,0
26048904,paper,paper s ,173,0,0,1,0,bind,0,3,1,4,3250,3,30.427,2.068,928,294,167,0.153639955,0.188914027,0
26048904,bended,bend,39,1,0,1,0,bend,1,3,1,4,3250,4,48.414,2.068,928,294,38,0.405756208,0.042986425,1
27560026,keep items together,together,54,0,0,2,0,bind,1,3,1,3,3254,1,6.617,2.986,928,294,49,0.315744921,0.055429864,0
27560026,replace broken button,button,16,1,0,2,0,bend,1,3,1,3,3254,2,14.482,2.986,928,294,15,0.624576749,0.016968326,1
27560026,a puncture tool,poke a hole in something,25,1,0,2,0,tip,1,3,1,3,3254,3,37.392,2.986,928,294,25,0.522291196,0.028280543,1
72102007,keeping papers together,hold paper together,294,0,0,5,2,bind,1,2,1,2,3257,1,3.731,1.342,928,294,283,0.039926637,0.320135747,0
72102007,cleaning your ears,ear cleaner,12,1,0,5,2,tip,1,2,1,2,3257,2,9.618,1.342,928,294,12,0.672121896,0.013574661,1
72102007,poking a tiny hole,poke a hole in something,25,1,0,5,2,tip,0,2,0,2,3257,3,14.867,1.342,928,294,25,0.522291196,0.028280543,1
72102007,electrocuting yourself,electrocute yourself,1,1,1,5,2,tip,0,2,0,2,3257,4,19.794,1.342,928,294,1,0.949633183,0.001131222,1
72102007,electrocuting others,electrocute others,1,1,1,5,2,tip,0,2,0,2,3257,5,22.675,1.342,928,294,1,0.949633183,0.001131222,1
72102007,poking a baby,poker,26,1,0,5,2,tip,0,2,0,2,3257,6,26.651,1.342,928,294,25,0.522291196,0.028280543,1
11659791,hold papers together,hold paper together,294,0,0,1,1,bind,1,2,1,2,3263,1,6.678,6.088,928,294,283,0.039926637,0.320135747,0
11659791,unfold into a back scratcher,back scratcher,6,1,1,1,1,tip,1,2,1,2,3263,2,16.789,6.088,928,294,5,0.797968397,0.005656109,1
11659791,pick a lock,lock picker,186,0,0,1,1,tip,0,2,0,2,3263,3,29.685,6.088,928,294,178,0.10496614,0.201357466,0
16880593,Create different shapes by bending the paperclips.,create shapes,2,1,1,4,3,bend,1,3,1,3,3266,1,48.245,12.348,928,294,2,0.878668172,0.002262443,1
16880593,Puncture a tip of super glue when you just got the superglue.,open superglue,1,1,1,4,3,tip,1,3,1,3,3266,2,73.589,12.348,928,294,1,0.949633183,0.001131222,1
16880593,Combined with nail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.624576749,0.016968326,1
16880593,The obvious clips the paper of course!,clip paper,27,1,0,4,3,bind,0,3,0,3,3266,4,147.72,12.348,928,294,26,0.511568849,0.029411765,1
80187390,purple,purple,2,1,1,1,1,attribute,1,1,1,1,3270,1,6.033,11.94,928,294,2,0.878668172,0.002262443,1
75686319,fingernail cleaner,clean fingernail,42,1,0,2,1,tip,1,1,1,1,3271,1,3.682,1.947,928,294,40,0.378103837,0.045248869,1
75686319,fork,fork,2,1,1,2,1,tip,0,1,0,1,3271,2,7.754,1.947,928,294,2,0.878668172,0.002262443,1
50465248,ear scratcher,ear cleaner,12,1,0,3,0,tip,1,4,0,5,3273,1,6.237,4.411,928,294,12,0.672121896,0.013574661,1
50465248,hair clip,hair tie,39,1,0,3,0,bind,1,4,1,5,3273,2,12.157,4.411,928,294,37,0.416337472,0.041855204,1
50465248,button,button,16,1,0,3,0,bend,1,4,1,5,3273,3,14.229,4.411,928,294,15,0.624576749,0.016968326,1
50465248,tooth pick,toothpick,58,0,0,3,0,tip,0,4,1,5,3273,4,21.968,4.411,928,294,56,0.279063205,0.063348416,0
50465248,earring,earring,62,0,0,3,0,bend,0,4,1,5,3273,5,25.823,4.411,928,294,57,0.263120767,0.064479638,0
50465248,chain link,chain,62,0,0,3,0,link,1,4,1,5,3273,6,32.639,4.411,928,294,58,0.246896163,0.06561086,0
21171864,paper,paper s ,173,0,0,2,0,bind,1,2,1,3,3279,1,1.683,3.69,928,294,167,0.153639955,0.188914027,0
21171864,useful,useful,27,1,0,2,0,icon,1,2,1,3,3279,2,3.867,3.69,928,294,24,0.532731377,0.027149321,1
21171864,attachments,attach,20,1,0,2,0,bind,0,2,1,3,3279,3,11.923,3.69,928,294,20,0.578724605,0.022624434,1
20038333,office,office,51,0,0,4,2,location,1,5,1,9,3282,1,6.218,1.885,928,294,45,0.342268623,0.050904977,0
20038333,staple,staple,49,0,0,4,2,bend,1,5,1,9,3282,2,8.34,1.885,928,294,49,0.315744921,0.055429864,0
20038333,metal,metal,145,0,0,4,2,attribute,1,5,1,9,3282,3,11.321,1.885,928,294,133,0.195965011,0.150452489,0
20038333,microsoft,microsoft,29,1,0,4,2,icon,1,5,1,9,3282,4,14.264,1.885,928,294,28,0.488713318,0.031674208,1
20038333,bent,bend,39,1,0,4,2,bend,0,5,1,9,3282,5,18.549,1.885,928,294,38,0.405756208,0.042986425,1
20038333,oval,oval,7,1,1,4,2,attribute,0,5,1,9,3282,6,22.61,1.885,928,294,7,0.750141084,0.007918552,1
20038333,papers,paper s ,173,0,0,4,2,bind,1,5,1,9,3282,7,26.76,1.885,928,294,167,0.153639955,0.188914027,0
