partID,TypeItem,Response,Std,FlexCat
68705957,F1,Arrow,Arrow,symbol
77313888,F1,ROUTE,ROUTE,perspective
77313888,F1,BROKEN LINES,BROKEN LINES,impression
77313888,F1,ARC,ARC,shape
77313888,F1,JOINING FORCES,JOINING FORCES,symbol
77313888,F1,TEAM DIVISION,TEAM DIVISION,symbol
63415523,F1,acute triangle,triangle,shape
63415523,F1,greater than,greater than,symbol
38917614,F1,Highway,Highway,perspective
38917614,F1,triangle,triangle,shape
36997838,F1,Birds flying in formation,flock of birds,formation
36997838,F1,Arrow,Arrow,symbol
36997838,F1,Converging roads,Converging roads,perspective
36997838,F1,Bullhorn,Bullhorn,shape
36997838,F1,Wind vectors,Wind vectors,physics
36997838,F1,Ants,Ants,formation
29186730,F1,>,greater than,symbol
29186730,F1,<,less than,symbol
29186730,F1,........,9,missing
29186730,F1,@@@@@@,9,missing
33201404,F1,All I see is a sideways V made out od dashes.,V,symbol
67221465,F1,dashed lines,dashed lines,impression
67221465,F1,convergent lines,convergent,perspective
67221465,F1,"""greater than"" sign",greater than,symbol
47590287,F1,greater than,greater than,symbol
47590287,F1,gator,alligator,open
11331872,F1,Greater than Sign,greater than,symbol
11331872,F1,Arrow,Arrow,symbol
11331872,F1,Dotted Lines,dashed lines,impression
11331872,F1,Guide Lines,Guide Lines,impression
11331872,F1,Direction Signal,direction sign,symbol
34728627,F1,envelope edge,envelope,shape
34728627,F1,folding airplane,paper airplane,shape
39040616,F1,Direction arrow,Direction arrow,symbol
39040616,F1,pattern dart,pattern dart,impression
65852852,F1,A v,V,symbol
65852852,F1,Lines,Lines,perspective
35407102,F1,tongs,tongs,open
35407102,F1,flying geese,flying geese,formation
35407102,F1,tweezers,tweezers,open
76236786,F1,geese,geese,formation
76236786,F1,right lane,right lane,perspective
76236786,F1,dance troupe,dance troupe,formation
48037326,F1,v,v,symbol
48037326,F1,dashes,dashes,impression
48037326,F1,lines,lines,perspective
48037326,F1,flock,flock,formation
48037326,F1,birds,birds,formation
59308526,F1,roadway sign,road sign,symbol
65321878,F1,roads,roads,perspective
65321878,F1,merging,merging,perspective
65321878,F1,lines,lines,perspective
65321878,F1,right,right,symbol
65321878,F1,arrow ,arrow,symbol
71962579,F1,bird formation,flock of birds,formation
71962579,F1,a direction point,Direction arrow,symbol
71962579,F1,alligator mouth,alligator,open
73743376,F1,Use,Use,symbol
73743376,F1,Crafts,Crafts,impression
73743376,F1,Shapes,Shapes,shape
73743376,F1,Direction,Direction,symbol
73743376,F1,Count,Count,symbol
89169457,F1,a flock of flying birds,flock of birds,formation
89169457,F1,a road,road,perspective
89169457,F1,pacman's mouth,pacman,shape
71183716,F1,dashes,dashes,impression
99440428,F1,road,road,perspective
51772879,F1,arrow,arrow,symbol
51772879,F1,v,V,symbol
72581549,F1,a flock of geese,flock of geese,formation
72581549,F1, a waterway,waterway,perspective
72581549,F1,a merging pattern,merging,perspective
72581549,F1,a diagram,diagram,formation
46404173,F1,Directional dashes,directional,symbol
46404173,F1,divergent lines,divergent,formation
46404173,F1,lines used for funneling items,funnelling,formation
46404173,F1,beginning of a drawing,drawing,formation
54298344,F1,greater than,greater than,symbol
54298344,F1,math,math,physics
54298344,F1,speaker,speaker,symbol
54298344,F1,funnel,funnel,shape
54298344,F1,open end,open,open
54298344,F1,closed end,closed,open
54298344,F1,vase,vase,shape
79605323,F1,arrow,arrow,symbol
79605323,F1,cone,cone,shape
79605323,F1,dashes,dashes,impression
79605323,F1,space,space,physics
79605323,F1,black marks,marks,impression
79605323,F1,point,point,shape
79605323,F1,left,left,symbol
79605323,F1,right,right,symbol
79605323,F1,center,center,physics
79605323,F1,triangle,triangle,shape
79605323,F1,pyramid,pyramid,shape
79605323,F1,tip,tip,shape
79605323,F1,line,line,impression
79605323,F1,segment,segment,impression
79605323,F1,dash,dash,impression
76093514,F1,arrow,arrow,symbol
76093514,F1,graph,graph,symbol
76093514,F1,vision path,vision,formation
76093514,F1,x rays,x-ray,physics
76093514,F1,marker,marker,formation
76093514,F1,funnel ,funnel,shape
76093514,F1,path,path,perspective
68857633,F1,triangle,triangle,shape
68857633,F1,pathway,pathway,perspective
68857633,F1,line,line,impression
68857633,F1,pacman,pacman,shape
77722387,F1,greater than,greater than,symbol
77722387,F1,perforated line,perforated,impression
77722387,F1,signal,signal,symbol
87236366,F1,indication mark,mark,impression
87236366,F1,going through,going through,perspective
87236366,F1,scalor contity,scalor contity,symbol
87236366,F1,narrow road ahead,narrowing road,perspective
87236366,F1,pointing towards it,pointing,shape
60326092,F1,v,v,symbol
60326092,F1,ants,ants,formation
44206489,F1,Arrow ,Arrow,symbol
44206489,F1,spear ,spear,shape
44206489,F1,Intersection ,Intersection,perspective
44206489,F1,Cut on the line,cutting lines,formation
44206489,F1,Stichs,stitches,impression
47727701,F1,dashed line arrow,arrow,symbol
54787750,F1,Sides,Sides,perspective
73870017,F1,dash,dash,impression
73870017,F1,v,v,symbol
73870017,F1,road,road,perspective
73870017,F1,same,same,physics
73870017,F1,broken,broken,impression
73870017,F1,line,line,impression
56727509,F1,highway,highway,perspective
79944837,F1,geese flying ,flock of geese,formation
79944837,F1,arrow,arrow,symbol
79944837,F1,intersection in road,road intersection,perspective
79944837,F1,part of a graph,graph,symbol
79944837,F1,brainstorming list,brainstorming list,symbol
79944837,F1,a series of broken lines,broken lines,impression
64530262,F1,arrow?,arrow,symbol
64423195,F1,arrow,arrow,symbol
64423195,F1,direction,direction,symbol
64423195,F1,funnel,funnel,shape
64423195,F1,thing that you speak into that amplifies your voice,megaphone,shape
64423195,F1,sideways letter V,V,symbol
22425505,F1,arrow,arrow,symbol
22425505,F1,light beam,light beam,physics
35734397,F1,birds,birds,formation
35734397,F1,graph,graph,symbol
35734397,F1,aligator mouth,alligator,open
35734397,F1,that thing they use in movies to call scenes to action,clapperboard,open
35734397,F1,hinge,hinge,open
35734397,F1,arrowhead,arrowhead,shape
35734397,F1,crossroads,crossroads,perspective
35734397,F1,funnel,funnel,shape
26530234,F1,slashes,slashes,impression
26530234,F1,arrow,arrow,symbol
26530234,F1,right,right,symbol
26530234,F1,pointing,pointing,shape
81176314,F1,2 merging broken lines,merging,perspective
81176314,F1,light cone of a blinking flashlights,light cone of a blinking flashlights,physics
81176314,F1,rarefactions and compressions,rarefactions and compressions,physics
75126407,F1,dashed line,dashed line,impression
15545914,F1,sewing pattern,sewing pattern,impression
15545914,F1,merging streets,merging roads,perspective
15545914,F1,math symbol,math problem,symbol
15545914,F1,map,map,formation
90176198,F1,greater than sign iwth dashed lines,greater than,symbol
90176198,F1,geese flying formation,flock of geese,formation
90176198,F1,sideways v,V,symbol
90176198,F1,a place to corral cattle,corral,perspective
90176198,F1,funnel,funnel,shape
12483965,F1,street lane,street lines,perspective
12483965,F1,pieces of a cut string,cut string,impression
12483965,F1,a beam of light ,light beam,physics
50802090,F1,geese,geese,formation
50802090,F1,10,10,symbol
50802090,F1,v,v,symbol
50802090,F1,greater than,greater than,symbol
50802090,F1,aligator,alligator,open
50802090,F1,open,open,open
50802090,F1,tracers,tracers,physics
15316811,F1,road,road,perspective
15316811,F1,arrow ,arrow,symbol
63217023,F1,arrow,arrow,symbol
63217023,F1,narrow road,narrowing road,perspective
63217023,F1,straight lines,lines,perspective
97860649,F1,geese,geese,formation
97860649,F1,ducks,ducks,formation
97860649,F1,ants marching,ants marching,formation
97860649,F1,greater than symbol,greater than,symbol
97860649,F1,army marching formation,army marching formation,formation
97860649,F1,piece of cake,cake,shape
68987810,F1,across pointing to the correct direction,direction,symbol
68987810,F1,lines to trace,tracing lines,impression
68987810,F1,greater than symbol,greater than,symbol
68987810,F1,used in cartoons to show someone yelling,yelling,physics
68987810,F1,a ducks beak,beak,open
68987810,F1,bullhorn,megaphone,shape
73619889,F1,geese,geese,formation
73619889,F1,play button,play button,symbol
73619889,F1,greater than,greater than,symbol
73619889,F1,sewing guidelines,sewing pattern,impression
73619889,F1,perforations to open a package,perforations,impression
61226031,F1,arrow,arrow,symbol
61226031,F1,going forward,going forward,symbol
61226031,F1,design,design,formation
61226031,F1,flock of flying geese,flock of geese,formation
61226031,F1,dotted lines,dashed line,impression
61226031,F1,proceed,proceed,symbol
61226031,F1,more than,greater than,symbol
61226031,F1,opening up,open,open
79851002,F1,V SHAPED,V,symbol
79851002,F1,BIRD FORMATION,flock of birds,formation
78629494,F1,arrow,arrow,symbol
78629494,F1,greater than,greater than,symbol
78629494,F1,light shining from a projector,projector,physics
78629494,F1,two possible paths,paths,perspective
78738764,F1,An airplane runway strip,runway,perspective
78738764,F1,An arrow,arrow,symbol
78738764,F1,a traffic sign,traffic sign,symbol
78738764,F1,A sideways cone,cone,shape
78738764,F1,Dashes,Dashes,impression
78738764,F1,An incomplete sideways triangle ,triangle,shape
42707260,F1,arrorw,arrow,symbol
47757449,F1,railroad tracks sideways,railroad tracks,perspective
47757449,F1,trail somewhere sideways,trail,perspective
47757449,F1,greater than sign,greater than,symbol
47757449,F1,chopsticks,chopsticks,formation
47757449,F1,symbol for mouth,mouth,open
71584532,F1,Narrrowing street,narrowing road,perspective
71584532,F1,Turnaround point for a walk,Turnaround point for a walk,perspective
71584532,F1,Pattern for a hat,hat,shape
64743914,F1,angle,angle,physics
64743914,F1,bird,bird,open
64743914,F1,a group of birds flying,flock of birds,formation
64743914,F1,pacman mouth,pacman,shape
64743914,F1,a fallen mountain,mountain,shape
64743914,F1,an open ended triangle,triangle,shape
98630759,F1,fighter formation,fighter formation,formation
98630759,F1,geese,geese,formation
98630759,F1,projector,projector,physics
98630759,F1,sign,sign,symbol
98630759,F1,blink,blink,open
98630759,F1, eye,eye,open
98630759,F1,legs,legs,shape
98630759,F1,light,light,physics
98630759,F1,dashes,dashes,impression
98630759,F1,parking,parking,perspective
98630759,F1,array,array,symbol
98630759,F1,corner,corner,perspective
98630759,F1,emissions,emissions,physics
98630759,F1,pointer,pointer,shape
74142688,F1,graph ,graph,symbol
74142688,F1,street sign ,street sign,symbol
74142688,F1,dashes,dashes,impression
74142688,F1,part of a triangle,triangle,shape
74142688,F1,arrow,arrow,symbol
77726818,F1,diagram,diagram,formation
92945127,F1,runway,runway,perspective
92945127,F1,arrow,arrow,symbol
92945127,F1,v,v,symbol
92945127,F1,road,road,perspective
16283242,F1,dashes,dashes,impression
16283242,F1,arrow,arrow,symbol
16283242,F1,line,line,impression
16283242,F1,greater than,greater than,symbol
16283242,F1,trace,trace,physics
56107568,F1,More,More,symbol
56107568,F1,broken,broken,impression
56107568,F1,open,open,open
56107568,F1,break,break,impression
98147545,F1,dashes,dashes,impression
98147545,F1,arrow,arrow,symbol
98147545,F1,cone,cone,shape
44095117,F1,road directions,direction sign,symbol
44095117,F1,tweezers,tweezers,open
44095117,F1,chopsticks,chopsticks,formation
69487819,F1,dotted arrow - ,arrow,symbol
51720442,F1,arrow made of dashes,arrow,symbol
82172492,F1,Arrow,Arrow,symbol
82172492,F1,spear head,spearhead,shape
16509909,F1,great than sign,greater than,symbol
16509909,F1,right arrow,right arrow,symbol
16509909,F1,traffic cone,traffic cone,shape
16509909,F1,sideways tracing pattern for letter V,V,symbol
16509909,F1,geese flying in formation,flock of geese,formation
16509909,F1,traffic lines,traffic lines,perspective
16509909,F1,very basic Pacman,pacman,shape
16509909,F1,lasers being fired from hostile aliens,lasers,physics
16509909,F1,diagram of proposed traffic/walking patterns,diagram of proposed traffic/walking patterns,impression
16509909,F1,half of an X,half an X,symbol
83204980,F1,Drawing,Drawing,formation
27790775,F1,greater than,greater than,symbol
27790775,F1,mouth,mouth,open
27790775,F1,alligator mouth,alligator mouth,open
27790775,F1,bird mouth,beak,open
32725290,F1,road,road,perspective
93530462,F1,Two covering lines,Two covering lines,perspective
93530462,F1,An angle,angle,physics
93530462,F1,two dashed lines,dashed lines,impression
93530462,F1,Chopsticks,Chopsticks,formation
19883708,F1,geese flying in formation,flock of geese,formation
19883708,F1,two dotted lines converging,converging lines,perspective
19883708,F1,two possible routes away from a location,routes,formation
33737973,F1,an arrow?,arrow,symbol
19191494,F1,formation of geese,flock of geese,formation
19191494,F1,arrow head,arrowhead,shape
19191494,F1,direction sign,direction sign,symbol
19191494,F1,herding gate,corral,perspective
19191494,F1,greater than sign,greater than,symbol
19191494,F1,view of runway,runway,perspective
19191494,F1,megaphone,megaphone,shape
95644652,F1,arrow,arrow,symbol
64242276,F1,sewing pattern,sewing pattern,impression
64242276,F1,arrow,arrow,symbol
64242276,F1,math diagram,math problem,symbol
64242276,F1,"perspective view of the corner of any square on paper or in real world (e.g., lines for parking space)",parking lines,perspective
64242276,F1,stitches for dart in woman's blous,stitches for dart in woman's blous,impression
48307609,F1,speed,speed,physics
48307609,F1,greater than,greater than,symbol
48307609,F1,rays of light,light rays,physics
90297419,F1,A path of a bee,path of bee,physics
90297419,F1,The level setup in donkey kong,Donkey Kong,perspective
90297419,F1,The path of a ball being bounced off two parallel walls,The path of a ball being bounced off two parallel walls,physics
55409330,F1,v,v,symbol
55409330,F1,flying geese,flock of geese,formation
55409330,F1,birds in formation,flock of birds,formation
55409330,F1,landing pattern,tarmack,perspective
55409330,F1,arrow,arrow,symbol
55409330,F1,direction,direction,symbol
55409330,F1,dashes,dashes,impression
55409330,F1,road,road,perspective
55409330,F1,flight path,flight path,perspective
95760736,F1,Canadian Geese flying in formation,flock of geese,formation
95760736,F1,"""Greater than"" symbol",greater than,symbol
95760736,F1,Duck's Open Mouth,duck bill,open
95760736,F1,Headlights on a car,headlights,physics
95760736,F1,tunnel wall,tunnel,perspective
95760736,F1,laser beams being shot in old style video game,lasers,physics
18904062,F1,duck mouth,duck bill,open
18904062,F1,stapler,stapler,open
18904062,F1,triangle,triangle,shape
18904062,F1,crab,crab,impression
20738082,F1,Greater,Greater,symbol
20738082,F1,Right,Right,symbol
20738082,F1,Dotted,Dotted,impression
77289433,F1,road marks,road lines,perspective
77289433,F1,sign,sign,symbol
67655354,F1,arrow,arrow,symbol
41895884,F1,arrow,arrow,symbol
41895884,F1,graph,graph,symbol
41895884,F1,map lines,map,formation
28671043,F1,road,road,perspective
28671043,F1,funnel,funnel,shape
28671043,F1,arrow,arrow,symbol
28671043,F1,acute angle,acute angle,physics
28671043,F1,geometry problem,geometry,symbol
28671043,F1,bird beak,beak,open
45141465,F1,Greater than,Greater than,symbol
56466227,F1,Some type of runway,runway,perspective
56466227,F1,part of a cut out of Pacman,pacman,shape
56466227,F1,Outline of Pizza slice,pizza slice,shape
56466227,F1, Part of a blueprint,blueprint,formation
69945229,F1,Pointer,Pointer,shape
69945229,F1,go right,right,symbol
69945229,F1,clicker,clicker,perspective
69945229,F1,direction,direction,symbol
69945229,F1,time left,time left,symbol
69945229,F1,sideways v,V,symbol
69945229,F1,turn around,turn around,symbol
69945229,F1,this way,this way,symbol
69945229,F1,over here,over here,symbol
86807149,F1,more than,greater than,symbol
86807149,F1,less than,less than,symbol
86807149,F1,getting easier,getting easier,symbol
86807149,F1,getting harder,getting harder,symbol
86807149,F1,pathway,pathway,perspective
86807149,F1,openess,open,open
86807149,F1,closed off,closed off,open
86807149,F1,slowly being enlightened,slowly being enlightened,symbol
86807149,F1,choose which path you want to follow,pathway,perspective
18610650,F1,stitches,stitches,impression
18610650,F1,birds in flight,flock of birds,formation
18610650,F1,plane formation,plane formation,formation
18610650,F1,parking lines,parking lines,perspective
41467866,F1,geese in flight,flock of geese,formation
41467866,F1,arrowhead,arrowhead,shape
75816785,F1,arrow,arrow,symbol
15898793,F1,but it looks like a field of vision,field of vision,physics
15898793,F1,or a converging bottleneck,bottleneck,formation
91960124,F1,arrow,arrow,symbol
91960124,F1,geese,geese,formation
91960124,F1,animal tracks,animal tracks,impression
30043422,F1,arrow,arrow,symbol
30043422,F1,filter,filter,shape
30043422,F1,greater than symbol,greater than,symbol
30043422,F1,Pac Man's Mouth,pacman,shape
30043422,F1,Geese fyling in formation,flock of geese,formation
30043422,F1,Bird Beak,beak,open
30043422,F1,Things falling,Things falling,physics
30043422,F1,Shots coming in or going out from two locations,Shots coming in or going out from two locations,physics
54294384,F1,colliding lines,Converging lines,perspective
54294384,F1,street lines,street lines,perspective
54294384,F1,dashes,dashes,impression
13946150,F1,arrow,arrow,symbol
13946150,F1,dotted lines,dashed lines,impression
13946150,F1,dashes,dashes,impression
27743568,F1,"Geese flying in a ""V"" pattern",flock of geese,formation
27743568,F1,"A ""greater than"" sign in math",Greater than,symbol
27743568,F1,Knife serration marks left on a soft cutting board,Knife serration marks left on a soft cutting board,impression
27743568,F1,part of a bird footprint,bird footprint,impression
32511634,F1,arrow,arrow,symbol
32511634,F1,part of a triangle,triangle,shape
98173903,F1,A flock of migratory birds,flock of birds,formation
98173903,F1,A greater than sign,greater than,symbol
98173903,F1,A mark on a sewing patern,sewing pattern,impression
98173903,F1,An indication on a pathway,pathway,perspective
67901616,F1,a flock of birds,flock of birds,formation
67901616,F1,a narrowing passage,narrowing,perspective
67901616,F1,a road going into the horizon,road going into the horizon,perspective
67901616,F1,a chute ,chute,perspective
67901616,F1,an arrow,arrow,symbol
54209274,F1,front of a one way arrow,one way arrow,symbol
54209274,F1,ants marching ,ants marching,formation
54209274,F1,nozzle,nozzle,shape
98381390,F1,road,road,perspective
98381390,F1,laser beams,laser beams,physics
98381390,F1,bullets,bullets,physics
92372749,F1,short lines making the greater than sign,greater than,symbol
35738256,F1,flying birda,flock of birds,formation
35738256,F1,birds*,9,missing
35738256,F1,v,v,symbol
35738256,F1,arrow,arrow,symbol
35738256,F1,greater than symbol,greater than,symbol
39153002,F1,An incomplete triangle,triangle,shape
39153002,F1,showing the movement of cars at a fork in the road,fork in road,perspective
39153002,F1,An incompete drawing of a sideways christmas tree,christmas tree,shape
18513076,F1,Two dashed lines,dashed lines,impression
18513076,F1,A truncated cone,cone,shape
18513076,F1,A megaphone,megaphone,shape
18513076,F1,Converging lines,Converging lines,perspective
18513076,F1,Diverging lines,divergent,formation
74038495,F1,a sewing pattern for a crease,sewing pattern,impression
74038495,F1,an arrow,arrow,symbol
74038495,F1,pacman's mouth open,pacman,shape
74038495,F1,sun rays,sun rays,physics
74038495,F1,bird's beak,beak,open
65699015,F1,birds in flight,flock of birds,formation
74678619,F1,birds flying in formation,flock of birds,formation
74678619,F1,traffic lanes merging,merging lanes,perspective
74678619,F1,blue angels,blue angels,formation
64920449,F1,sprinkler water ,sprinkler water,physics
64920449,F1,line of vision diagram ,field of vision,physics
64920449,F1,sideways traceable letter v,V,symbol
13167330,F1,2 dotted lines,dashed lines,impression
13167330,F1,arrow,arrow,symbol
13167330,F1,greater than,greater than,symbol
39089663,F1,pacman,pacman,shape
39089663,F1,lines,lines,perspective
35523113,F1,sissors,scissor,open
35523113,F1,triangle,triangle,shape
35523113,F1,bigger than,greater than,symbol
84788990,F1,go right,right,symbol
84788990,F1,arrow,arrow,symbol
84788990,F1,open crocodile mouth,alligator mouth,open
84788990,F1,T-shirt emblem,T-shirt emblem,symbol
84788990,F1,embroidery stitch,stitches,impression
84788990,F1,bird beak,beak,open
83730665,F1,arrow,arrow,symbol
83730665,F1,sieve,sieve,shape
12645200,F1,Geese formation,flock of geese,formation
12645200,F1,Arrow,Arrow,symbol
12645200,F1,Cutting line,cutting lines,formation
12645200,F1,Mouth,Mouth,open
12645200,F1,More Than sign,greater than,symbol
40082831,F1,A flock of birds,flock of birds,formation
40082831,F1,boundaries on a map,map,formation
40082831,F1,A classroom seating arangement,seating chart,symbol
40082831,F1,Marks for people to line up on to practice for a marching band performance,marching band,formation
10669095,F1,arrow,arrow,symbol
10669095,F1,crocodile,crocodile,open
10669095,F1,bird,bird,open
10669095,F1,painting,painting,formation
33737091,F1,lines,lines,perspective
17853604,F1,birds,birds,formation
17853604,F1,wind,wind,physics
17853604,F1,spray from spray bottle,spray,physics
57580000,F1,right arrow?,right arrow,symbol
37240611,F1,an arrow to the right,right arrow,symbol
37240611,F1,converging lines,converging lines,perspective
37240611,F1,a sideways V,V,symbol
37240611,F1,ants,ants,formation
82952094,F1,arrow,arrow,symbol
82952094,F1,dotted lines,dashed lines,impression
82952094,F1,emoji,emoticon,symbol
31049837,F1,tootsie rolls,tootsie rolls,shape
47224003,F1,flock of birfs,flock of birds,formation
47224003,F1,flock of birds,9,missing
47224003,F1,greater than sign,greater than,symbol
47224003,F1,convergence,convergence,perspective
47224003,F1,lines,lines,perspective
47224003,F1,angle,angle,physics
47224003,F1,geometry,geometry,symbol
58787104,F1,a flock of geese,flock of geese,formation
58787104,F1,a sideways letter V,V,symbol
58787104,F1,a group of dashes,dashes,impression
58787104,F1,an incomplete set of converging lines,converging lines,perspective
58787104,F1,a group of mosquitoes attacking a person,a group of mosquitoes attacking a person,formation
28019438,F1,arrow,arrow,symbol
28019438,F1,merging roads,merging roads,perspective
28019438,F1,duck beak,duck bill,open
28019438,F1,diverging road,diverging road,perspective
28019438,F1,off ramp,off ramp,perspective
48446447,F1,arrow,arrow,symbol
80092691,F1,arrow pointing to right,right arrow,symbol
80092691,F1,view of one point perspective...maybe telephone poles,telephone poles,perspective
80092691,F1,V on its side,V,symbol
80092691,F1,FEELS like train passing on my left side (very rapidly moving),train passing on my left side (very rapidly moving),perspective
25156244,F1,arrow,arrow,symbol
43892492,F1,Greater than,Greater than,symbol
43892492,F1,arrow,arrow,symbol
43892492,F1,paths,paths,perspective
43892492,F1,map,map,formation
43892492,F1,jaws,jaw,open
43892492,F1,mouth,mouth,open
43892492,F1,angles,angles,physics
57767237,F1,a triangle on its side,Triangle,shape
57767237,F1,an aligator with its mouth open,alligator mouth,open
57767237,F1,a ladder on its side,ladder,perspective
57767237,F1,a spring,spring,impression
57767237,F1,a wedge of cheese,cheese,shape
57767237,F1,a pair of stilts on its side,stilts,formation
57767237,F1,someone reaching out for a hug (airial view),hug,open
55779439,F1,arrow,arrow,symbol
55779439,F1,duck beak,duck bill,open
55779439,F1,different roads,roads,perspective
55779439,F1,water,water,physics
55779439,F1,sprinkler,sprinkler,physics
52071394,F1,map,map,formation
52071394,F1,math problem,math problem,symbol
20771213,F1,A greater than sign,greater than,symbol
20771213,F1,An arrow tip,arrow,symbol
20771213,F1,a stream of fuel that is pushing a rocket,a stream of fuel that is pushing a rocket,physics
20771213,F1,acute angle,acute angle,physics
20771213,F1,a slightly open book,book,open
20771213,F1,a depiction of two weirdly laid roads,roads,perspective
20210755,F1,converging line segments,converging lines,perspective
20210755,F1,map drawing,map,formation
20210755,F1,birds flying in formation,flock of birds,formation
20210755,F1,V,V,symbol
68777077,F1,Aerial view of two converging roadways.,converging roads,perspective
17731717,F1,merging traffic,merging traffic,perspective
68817888,F1,V,V,symbol
68817888,F1,geese flying formation,flock of geese,formation
68817888,F1,greater sign,Greater than,symbol
68817888,F1,direction,direction,symbol
43140153,F1,a sneeze,sneeze,physics
43140153,F1,a goose flying formation,flock of geese,formation
43140153,F1,a bullhorn,megaphone,shape
43140153,F1,ant crossing,ants marching,formation
20106780,F1,Arrow,Arrow,symbol
20106780,F1,Triangle,Triangle,shape
20106780,F1,Clrner,Corner,perspective
20106780,F1,Corner,9,missing
20106780,F1,Edge,Edge,perspective
20106780,F1,Sharp,Sharp,shape
20106780,F1,Jagged,Jagged,shape
20106780,F1,Pointed,Pointed,shape
10796470,F1,Arrow,Arrow,symbol
10796470,F1,Flashlight,Flashlight,physics
10796470,F1,Direction,Direction,symbol
20270169,F1,dashes ,dashes,impression
20270169,F1,perpendicular lines,perpendicular,physics
20270169,F1,dashed lines,dashed lines,impression
31684918,F1,arrow point,arrow,symbol
31684918,F1,zipper connection,zipper,impression
31684918,F1,PacMan mouth,pacman,shape
31684918,F1,greater than symbol,greater than,symbol
31684918,F1,half of the letter 'x',half an X,symbol
31684918,F1,intersecting stitches,stitches,impression
90764034,F1,a v of dotted lines,V,symbol
90764034,F1,a football play,sport play,formation
90764034,F1,a flock of brids flying,flock of birds,formation
54552603,F1,a narrowing road,narrowing road,perspective
78445701,F1,greater than,greater than,symbol
78445701,F1,merge right,merge,symbol
78445701,F1,door right,door right,symbol
78445701,F1,arrow,arrow,symbol
80006883,F1,point,point,shape
80006883,F1,arrow,arrow,symbol
80006883,F1,stitch,stitch,impression
80006883,F1,alternate,alternate,symbol
80006883,F1,dashes,dashes,impression
80006883,F1,v,v,symbol
72870013,F1,arrow,arrow,symbol
72870013,F1,phasers,phasers,physics
72870013,F1,lasers,lasers,physics
72870013,F1,sensors,sensors,perspective
72870013,F1,v,v,symbol
72870013,F1,mouth,mouth,open
55164244,F1,pointed,pointed,shape
55164244,F1,dotted,dashed,impression
55164244,F1,trianle,triangle,shape
55164244,F1,triangle,9,missing
55164244,F1,right,right,symbol
34500041,F1,Birds Flying,flock of birds,formation
34500041,F1,Sideways V,V,symbol
34500041,F1,Lines,Lines,perspective
37572245,F1,canadian geese,flock of geese,formation
37572245,F1,arrow,arrow,symbol
37572245,F1,direction,direction,symbol
37572245,F1,angle,angle,physics
58071382,F1,2 jagged lines coming to a point?,converging lines,perspective
79924556,F1,Angle,Angle,physics
79924556,F1,Lines on road,street lines,perspective
79924556,F1,Parking space,Parking space,perspective
79924556,F1,Arrow,Arrow,symbol
88811466,F1,flying v,flying v,formation
88811466,F1,matchsticks,matchsticks,formation
88811466,F1,greater than,greater than,symbol
88811466,F1,dashes,dashes,impression
36238848,F1,birds flying,flock of birds,formation
36238848,F1,arrow,arrow,symbol
36238848,F1,pointing to a direction,pointing,shape
77120420,F1,Bird flight pattern,flock of birds,formation
77120420,F1,Angle,Angle,physics
77120420,F1,Pac man,pacman,shape
77120420,F1,Arrow,Arrow,symbol
41617876,F1,arrow,arrow,symbol
28932973,F1,Arrow ,Arrow,symbol
61081291,F1,arrow,arrow,symbol
61081291,F1,converging roads,converging roads,perspective
61081291,F1,airplane wing diagram,airplane wing diagram,symbol
37884711,F1,diagram,diagram,formation
37884711,F1,sight lines,field of vision,physics
37884711,F1,flight patterns,flight pattern,formation
37884711,F1,merging roadway lines,merging roads,perspective
82593660,F1,greater than,greater than,symbol
82593660,F1,pacman,pacman,shape
82593660,F1,eating,eating,open
82593660,F1,geese,geese,formation
82593660,F1,birds,birds,formation
19113653,F1,road,road,perspective
19113653,F1,dash,dash,impression
59627101,F1,dashes,dashes,impression
59627101,F1,arrow,arrow,symbol
59627101,F1,broken arrow,broken arrow,symbol
59627101,F1,greater than sign,greater than,symbol
59627101,F1,lanes merging,merging lanes,perspective
59627101,F1,alligator jaw,alligator mouth,open
59770325,F1,two lines,lines,perspective
59770325,F1,a letter v,V,symbol
59770325,F1,1o small lines,lines,perspective
97148344,F1,LIGHT,LIGHT,physics
97148344,F1,ROAD,ROAD,perspective
46752354,F1,arrow,arrow,symbol
46752354,F1,road,road,perspective
46752354,F1,dashes,dashes,impression
46752354,F1,directional,directional,symbol
32363935,F1,arrow,arrow,symbol
32363935,F1,formation,formation,formation
32363935,F1,diagram,diagram,formation
18595102,F1,This could be a representation of a flock of migrating birds,flock of birds,formation
18595102,F1,This could be a pattern painted on a street where the road narrows,narrowing road,perspective
18595102,F1,This could be a guideline for part of a dressmaker's pattern,sewing pattern,impression
18595102,F1,This could be a simple running stitch in black thread on pale fabric,stitches,impression
18595102,F1,"This could be a really big stuttering representation of the mathematical ""greater than"" sign",greater than,symbol
64210665,F1,zipper edge,zipper,impression
64210665,F1,distant birds in flight,flock of birds,formation
64210665,F1,two lines of worms,two lines of worms,formation
12876259,F1,This looks like the writing they use to have kids trace when they are first learning to write,This looks like the writing they use to have kids trace when they are first learning to write,symbol
12876259,F1,it also just looks like a sideways letter V,V,symbol
12876259,F1,It could also be part of a diagram for something ,diagram,formation
76265545,F1,arrow ,arrow,symbol
76265545,F1,street,street,perspective
53806604,F1,greater than,greater than,symbol
53806604,F1,dashed lines,dashed lines,impression
